matched_city,century,domain_level1,city_lat,city_lon,count
"(Gazi)Antep (Ayntab, Antaph, Hamtab, Ayintab)",1800.0,Culture,37.07,37.389999,1
Aachen,1400.0,Culture,50.766998,6.0999999,1
Aachen,1500.0,Culture,50.766998,6.0999999,3
Aachen,1600.0,Culture,50.766998,6.0999999,6
Aachen,1700.0,Culture,50.766998,6.0999999,17
Aachen,1800.0,Culture,50.766998,6.0999999,206
Aalst (Alost),1400.0,Culture,50.932999,4.033,2
Aalst (Alost),1500.0,Culture,50.932999,4.033,2
Aalst (Alost),1600.0,Culture,50.932999,4.033,5
Aalst (Alost),1700.0,Culture,50.932999,4.033,5
Aalst (Alost),1800.0,Culture,50.932999,4.033,26
Abbeville,1300.0,Culture,50.099998,1.8329999,1
Abbeville,1400.0,Culture,50.099998,1.8329999,2
Abbeville,1500.0,Culture,50.099998,1.8329999,4
Abbeville,1600.0,Culture,50.099998,1.8329999,9
Abbeville,1700.0,Culture,50.099998,1.8329999,21
Abbeville,1800.0,Culture,50.099998,1.8329999,31
Aberdeen,1300.0,Culture,57.150002,-2.1240001,1
Aberdeen,1500.0,Culture,57.150002,-2.1240001,5
Aberdeen,1600.0,Culture,57.150002,-2.1240001,5
Aberdeen,1700.0,Culture,57.150002,-2.1240001,21
Aberdeen,1800.0,Culture,57.150002,-2.1240001,75
Acireale,1600.0,Culture,37.617001,15.167,3
Acireale,1700.0,Culture,37.617001,15.167,4
Acireale,1800.0,Culture,37.617001,15.167,14
"Acra (Akka, Acre, Ptolemeis, Akko, Akkon)",1200.0,Culture,32.924,35.073002,1
"Acra (Akka, Acre, Ptolemeis, Akko, Akkon)",1500.0,Culture,32.924,35.073002,1
"Acra (Akka, Acre, Ptolemeis, Akko, Akkon)",1700.0,Culture,32.924,35.073002,2
"Acra (Akka, Acre, Ptolemeis, Akko, Akkon)",1800.0,Culture,32.924,35.073002,6
Aden (Adan),1800.0,Culture,12.97,45.029999,1
"Adrianople (Edirne, Hadrianopolis, Adrianopel)",1400.0,Culture,41.667,26.566999,3
"Adrianople (Edirne, Hadrianopolis, Adrianopel)",1600.0,Culture,41.667,26.566999,1
"Adrianople (Edirne, Hadrianopolis, Adrianopel)",1800.0,Culture,41.667,26.566999,8
Afragola,1500.0,Culture,40.917,14.3,2
Afragola,1600.0,Culture,40.917,14.3,3
Afragola,1700.0,Culture,40.917,14.3,4
Afragola,1800.0,Culture,40.917,14.3,6
"Afyon (Afyan, Afyan Kara Hissar, Akroenos, Akroinos, Afyun)",1400.0,Culture,38.830002,30.5,1
"Afyon (Afyan, Afyan Kara Hissar, Akroenos, Akroinos, Afyun)",1800.0,Culture,38.830002,30.5,1
Agen,1500.0,Culture,44.200001,0.63300002,3
Agen,1600.0,Culture,44.200001,0.63300002,1
Agen,1700.0,Culture,44.200001,0.63300002,6
Agen,1800.0,Culture,44.200001,0.63300002,36
Agrigento,1200.0,Culture,37.317001,13.567,1
Agrigento,1800.0,Culture,37.317001,13.567,10
Aix,1400.0,Culture,43.533001,5.4330001,1
Aix,1500.0,Culture,43.533001,5.4330001,5
Aix,1600.0,Culture,43.533001,5.4330001,25
Aix,1700.0,Culture,43.533001,5.4330001,27
Aix,1800.0,Culture,43.533001,5.4330001,86
"Al-Djazair (Algiers, Iconum, Alger)",1700.0,Culture,36.763,3.0510001,1
"Al-Djazair (Algiers, Iconum, Alger)",1800.0,Culture,36.763,3.0510001,57
Albi,1500.0,Culture,43.932999,2.1500001,1
Albi,1600.0,Culture,43.932999,2.1500001,4
Albi,1700.0,Culture,43.932999,2.1500001,3
Albi,1800.0,Culture,43.932999,2.1500001,26
Alcala-de-Henares,1200.0,Culture,40.483002,-3.3670001,1
Alcala-de-Henares,1400.0,Culture,40.483002,-3.3670001,1
Alcala-de-Henares,1500.0,Culture,40.483002,-3.3670001,5
Alcala-de-Henares,1600.0,Culture,40.483002,-3.3670001,3
Alcala-de-Henares,1700.0,Culture,40.483002,-3.3670001,1
Alcala-de-Henares,1800.0,Culture,40.483002,-3.3670001,8
Alcala-la-Real,1500.0,Culture,37.466999,-3.9330001,2
Alcala-la-Real,1600.0,Culture,37.466999,-3.9330001,1
Alcala-la-Real,1700.0,Culture,37.466999,-3.9330001,2
Alcala-la-Real,1800.0,Culture,37.466999,-3.9330001,2
Alcamo,1500.0,Culture,37.98,12.97,1
Alcamo,1800.0,Culture,37.98,12.97,4
Alcazar de San Juan,1500.0,Culture,39.400002,-3.2,3
Alcazar de San Juan,1600.0,Culture,39.400002,-3.2,1
Alcazar de San Juan,1800.0,Culture,39.400002,-3.2,14
Alcoy,1400.0,Culture,38.700001,-0.46700001,1
Alcoy,1500.0,Culture,38.700001,-0.46700001,1
Alcoy,1600.0,Culture,38.700001,-0.46700001,1
Alcoy,1700.0,Culture,38.700001,-0.46700001,2
Alcoy,1800.0,Culture,38.700001,-0.46700001,34
Alencon,1400.0,Culture,48.432999,0.082999997,1
Alencon,1500.0,Culture,48.432999,0.082999997,1
Alencon,1600.0,Culture,48.432999,0.082999997,7
Alencon,1700.0,Culture,48.432999,0.082999997,11
Alencon,1800.0,Culture,48.432999,0.082999997,53
"Aleppo (Haleb, Halab, Beroea)",1300.0,Culture,36.200001,37.167,1
"Aleppo (Haleb, Halab, Beroea)",1800.0,Culture,36.200001,37.167,5
Alessandria,1200.0,Culture,44.900002,8.6169996,1
Alessandria,1400.0,Culture,44.900002,8.6169996,3
Alessandria,1500.0,Culture,44.900002,8.6169996,3
Alessandria,1600.0,Culture,44.900002,8.6169996,1
Alessandria,1700.0,Culture,44.900002,8.6169996,8
Alessandria,1800.0,Culture,44.900002,8.6169996,58
Alexandria (Iskandariya),1800.0,Culture,31.200001,29.9,32
Alicante (Lakant),1500.0,Culture,38.349998,-0.48300001,2
Alicante (Lakant),1700.0,Culture,38.349998,-0.48300001,3
Alicante (Lakant),1800.0,Culture,38.349998,-0.48300001,23
Alkmaar,1400.0,Culture,52.632999,4.75,2
Alkmaar,1500.0,Culture,52.632999,4.75,7
Alkmaar,1600.0,Culture,52.632999,4.75,10
Alkmaar,1700.0,Culture,52.632999,4.75,3
Alkmaar,1800.0,Culture,52.632999,4.75,19
Almeria (Al-Mariyya),1200.0,Culture,36.833,-2.45,2
Almeria (Al-Mariyya),1700.0,Culture,36.833,-2.45,1
Almeria (Al-Mariyya),1800.0,Culture,36.833,-2.45,28
Altamura,1600.0,Culture,40.817001,16.549999,1
Altamura,1700.0,Culture,40.817001,16.549999,4
Altamura,1800.0,Culture,40.817001,16.549999,2
Altona,1400.0,Culture,53.549999,9.9329996,1
Altona,1500.0,Culture,53.549999,9.9329996,4
Altona,1600.0,Culture,53.549999,9.9329996,15
Altona,1700.0,Culture,53.549999,9.9329996,45
Altona,1800.0,Culture,53.549999,9.9329996,162
Amalfi,1800.0,Culture,40.632999,14.6,12
"Amasya (Amaseia, Amasia)",1400.0,Culture,40.650002,35.830002,2
"Amasya (Amaseia, Amasia)",1800.0,Culture,40.650002,35.830002,2
Amiens,1200.0,Culture,49.900002,2.3,1
Amiens,1300.0,Culture,49.900002,2.3,1
Amiens,1400.0,Culture,49.900002,2.3,4
Amiens,1500.0,Culture,49.900002,2.3,4
Amiens,1600.0,Culture,49.900002,2.3,12
Amiens,1700.0,Culture,49.900002,2.3,20
Amiens,1800.0,Culture,49.900002,2.3,64
Amsterdam,1400.0,Culture,52.349998,4.9169998,2
Amsterdam,1500.0,Culture,52.349998,4.9169998,60
Amsterdam,1600.0,Culture,52.349998,4.9169998,227
Amsterdam,1700.0,Culture,52.349998,4.9169998,108
Amsterdam,1800.0,Culture,52.349998,4.9169998,275
Ancona,1200.0,Culture,43.632999,13.5,1
Ancona,1400.0,Culture,43.632999,13.5,1
Ancona,1500.0,Culture,43.632999,13.5,6
Ancona,1600.0,Culture,43.632999,13.5,10
Ancona,1700.0,Culture,43.632999,13.5,13
Ancona,1800.0,Culture,43.632999,13.5,48
Andria,1700.0,Culture,41.216999,16.283001,1
Andria,1800.0,Culture,41.216999,16.283001,6
Andujar,1600.0,Culture,38.049999,-4.0700002,2
Andujar,1700.0,Culture,38.049999,-4.0700002,1
Andujar,1800.0,Culture,38.049999,-4.0700002,1
Angers,1500.0,Culture,47.466999,-0.55000001,4
Angers,1600.0,Culture,47.466999,-0.55000001,3
Angers,1700.0,Culture,47.466999,-0.55000001,9
Angers,1800.0,Culture,47.466999,-0.55000001,68
Angouleme,1400.0,Culture,45.650002,0.15000001,1
Angouleme,1500.0,Culture,45.650002,0.15000001,3
Angouleme,1600.0,Culture,45.650002,0.15000001,3
Angouleme,1700.0,Culture,45.650002,0.15000001,1
Angouleme,1800.0,Culture,45.650002,0.15000001,50
"Ani (anikoyu, Abnicum)",1800.0,Culture,40.529999,43.57,14
"Ankara (Ancyra, Angora, Enguru, Ankuriyya)",1300.0,Culture,39.919998,32.919998,1
"Ankara (Ancyra, Angora, Enguru, Ankuriyya)",1500.0,Culture,39.919998,32.919998,1
Ansbach,1400.0,Culture,49.299999,10.583,3
Ansbach,1500.0,Culture,49.299999,10.583,3
Ansbach,1600.0,Culture,49.299999,10.583,14
Ansbach,1700.0,Culture,49.299999,10.583,21
Ansbach,1800.0,Culture,49.299999,10.583,53
Antequera,1500.0,Culture,37.016998,-4.5500002,3
Antequera,1600.0,Culture,37.016998,-4.5500002,3
Antequera,1800.0,Culture,37.016998,-4.5500002,6
"Antwerpen (Anvers, Antwerp)",1400.0,Culture,51.216999,4.4169998,9
"Antwerpen (Anvers, Antwerp)",1500.0,Culture,51.216999,4.4169998,224
"Antwerpen (Anvers, Antwerp)",1600.0,Culture,51.216999,4.4169998,279
"Antwerpen (Anvers, Antwerp)",1700.0,Culture,51.216999,4.4169998,47
"Antwerpen (Anvers, Antwerp)",1800.0,Culture,51.216999,4.4169998,213
Aquila (L'Aquila),1200.0,Culture,42.349998,13.37,1
Aquila (L'Aquila),1400.0,Culture,42.349998,13.37,9
Aquila (L'Aquila),1500.0,Culture,42.349998,13.37,9
Aquila (L'Aquila),1600.0,Culture,42.349998,13.37,9
Aquila (L'Aquila),1700.0,Culture,42.349998,13.37,9
Aquila (L'Aquila),1800.0,Culture,42.349998,13.37,18
"Arabkir (Arapkir, Eski Arabkir)",1800.0,Culture,39.049999,38.5,6
Aracena,1400.0,Culture,37.882999,-6.5500002,1
Aracena,1500.0,Culture,37.882999,-6.5500002,1
Aracena,1600.0,Culture,37.882999,-6.5500002,1
Aracena,1700.0,Culture,37.882999,-6.5500002,1
Aracena,1800.0,Culture,37.882999,-6.5500002,8
Arad (Aradui Nou),1700.0,Culture,46.182999,21.316999,4
Arad (Aradui Nou),1800.0,Culture,46.182999,21.316999,29
Araiano Irpino,1600.0,Culture,41.150002,15.08,1
Araiano Irpino,1700.0,Culture,41.150002,15.08,2
Araiano Irpino,1800.0,Culture,41.150002,15.08,16
Arcos de la Frontera (rakush),1600.0,Culture,36.75,-5.8000002,1
Arcos de la Frontera (rakush),1700.0,Culture,36.75,-5.8000002,8
Arcos de la Frontera (rakush),1800.0,Culture,36.75,-5.8000002,9
Arezzo,1200.0,Culture,43.417,11.883,3
Arezzo,1300.0,Culture,43.417,11.883,8
Arezzo,1400.0,Culture,43.417,11.883,25
Arezzo,1500.0,Culture,43.417,11.883,30
Arezzo,1600.0,Culture,43.417,11.883,5
Arezzo,1700.0,Culture,43.417,11.883,15
Arezzo,1800.0,Culture,43.417,11.883,34
Arjona,1600.0,Culture,37.932999,-4.0500002,1
Arjona,1800.0,Culture,37.932999,-4.0500002,1
Arles,1200.0,Culture,43.667,4.6329999,1
Arles,1300.0,Culture,43.667,4.6329999,1
Arles,1500.0,Culture,43.667,4.6329999,2
Arles,1600.0,Culture,43.667,4.6329999,4
Arles,1700.0,Culture,43.667,4.6329999,7
Arles,1800.0,Culture,43.667,4.6329999,9
Armagh,1700.0,Culture,53.917,-7.5830002,8
Armagh,1800.0,Culture,53.917,-7.5830002,28
Arnhem,1500.0,Culture,51.983002,5.9169998,1
Arnhem,1600.0,Culture,51.983002,5.9169998,8
Arnhem,1700.0,Culture,51.983002,5.9169998,3
Arnhem,1800.0,Culture,51.983002,5.9169998,21
Arpino,1400.0,Culture,41.650002,13.6,5
Arpino,1500.0,Culture,41.650002,13.6,5
Arpino,1600.0,Culture,41.650002,13.6,5
Arpino,1700.0,Culture,41.650002,13.6,7
Arpino,1800.0,Culture,41.650002,13.6,41
Arras (Atrecht),1200.0,Culture,50.283001,2.783,2
Arras (Atrecht),1300.0,Culture,50.283001,2.783,1
Arras (Atrecht),1400.0,Culture,50.283001,2.783,2
Arras (Atrecht),1500.0,Culture,50.283001,2.783,3
Arras (Atrecht),1600.0,Culture,50.283001,2.783,1
Arras (Atrecht),1700.0,Culture,50.283001,2.783,5
Arras (Atrecht),1800.0,Culture,50.283001,2.783,27
Ascoli Piceno,1200.0,Culture,42.849998,13.567,1
Ascoli Piceno,1300.0,Culture,42.849998,13.567,1
Ascoli Piceno,1400.0,Culture,42.849998,13.567,3
Ascoli Piceno,1500.0,Culture,42.849998,13.567,6
Ascoli Piceno,1600.0,Culture,42.849998,13.567,12
Ascoli Piceno,1700.0,Culture,42.849998,13.567,9
Ascoli Piceno,1800.0,Culture,42.849998,13.567,48
Ashton-upon-Lyne,1700.0,Culture,53.492001,-2.0829999,4
Ashton-upon-Lyne,1800.0,Culture,53.492001,-2.0829999,12
Asti,1200.0,Culture,44.900002,8.1999998,1
Asti,1400.0,Culture,44.900002,8.1999998,4
Asti,1500.0,Culture,44.900002,8.1999998,4
Asti,1600.0,Culture,44.900002,8.1999998,4
Asti,1700.0,Culture,44.900002,8.1999998,7
Asti,1800.0,Culture,44.900002,8.1999998,43
"Aswan (Uswan, Syene, Swenet)",1600.0,Culture,24.08,32.900002,1
"Aswan (Uswan, Syene, Swenet)",1800.0,Culture,24.08,32.900002,1
Asyut (Isiu),1800.0,Culture,27.18,31.17,2
"Athens (Athen, Atina)",1800.0,Culture,37.983002,23.733,63
Auch,1500.0,Culture,43.650002,0.583,5
Auch,1600.0,Culture,43.650002,0.583,2
Auch,1700.0,Culture,43.650002,0.583,3
Auch,1800.0,Culture,43.650002,0.583,12
Augsburg,1400.0,Culture,48.367001,10.883,27
Augsburg,1500.0,Culture,48.367001,10.883,30
Augsburg,1600.0,Culture,48.367001,10.883,54
Augsburg,1700.0,Culture,48.367001,10.883,66
Augsburg,1800.0,Culture,48.367001,10.883,129
Augusta,1200.0,Culture,37.216999,15.217,1
Augusta,1500.0,Culture,37.216999,15.217,1
Augusta,1600.0,Culture,37.216999,15.217,2
Augusta,1800.0,Culture,37.216999,15.217,3
Auxerre,1300.0,Culture,47.799999,3.5669999,1
Auxerre,1400.0,Culture,47.799999,3.5669999,1
Auxerre,1500.0,Culture,47.799999,3.5669999,1
Auxerre,1600.0,Culture,47.799999,3.5669999,6
Auxerre,1700.0,Culture,47.799999,3.5669999,14
Auxerre,1800.0,Culture,47.799999,3.5669999,70
Avellino,1400.0,Culture,40.82,14.78,1
Avellino,1600.0,Culture,40.82,14.78,8
Avellino,1700.0,Culture,40.82,14.78,3
Avellino,1800.0,Culture,40.82,14.78,11
Aversa,1200.0,Culture,40.966999,14.2,1
Aversa,1500.0,Culture,40.966999,14.2,5
Aversa,1600.0,Culture,40.966999,14.2,3
Aversa,1700.0,Culture,40.966999,14.2,6
Aversa,1800.0,Culture,40.966999,14.2,18
Avignon,1400.0,Culture,43.950001,4.8169999,4
Avignon,1500.0,Culture,43.950001,4.8169999,6
Avignon,1600.0,Culture,43.950001,4.8169999,17
Avignon,1700.0,Culture,43.950001,4.8169999,46
Avignon,1800.0,Culture,43.950001,4.8169999,107
Avila,1500.0,Culture,40.650002,-4.6999998,7
Avila,1600.0,Culture,40.650002,-4.6999998,1
Avila,1700.0,Culture,40.650002,-4.6999998,1
Avila,1800.0,Culture,40.650002,-4.6999998,10
"Aydin (Aidin, Guzel Hissar, Tralles, Tralleis, Kaisareia, Dia, Seleucia ad Meandr)",1800.0,Culture,37.830002,27.799999,2
"Ayvalik (Aywalik, Kydonia)",1800.0,Culture,39.299999,26.67,5
Badajoz (Batalyaws),1400.0,Culture,38.882999,-6.967,1
Badajoz (Batalyaws),1500.0,Culture,38.882999,-6.967,4
Badajoz (Batalyaws),1600.0,Culture,38.882999,-6.967,2
Badajoz (Batalyaws),1700.0,Culture,38.882999,-6.967,1
Badajoz (Batalyaws),1800.0,Culture,38.882999,-6.967,13
Baena (Bayyana),1300.0,Culture,37.617001,-4.3169999,1
Baena (Bayyana),1500.0,Culture,37.617001,-4.3169999,2
Baena (Bayyana),1800.0,Culture,37.617001,-4.3169999,3
Baeza (Bayyasa),1400.0,Culture,37.983002,-3.467,1
Baeza (Bayyasa),1500.0,Culture,37.983002,-3.467,3
Baeza (Bayyasa),1800.0,Culture,37.983002,-3.467,12
Baghdad (Bagdad),1200.0,Culture,33.339001,44.394001,1
Baghdad (Bagdad),1800.0,Culture,33.339001,44.394001,9
"Balikesir (Akira, Palaiokastron, Mysie, Balikesri, Balikeshir, Hadria Metherai)",1400.0,Culture,39.650002,27.879999,1
"Balikesir (Akira, Palaiokastron, Mysie, Balikesri, Balikeshir, Hadria Metherai)",1800.0,Culture,39.650002,27.879999,1
Bamberg,1300.0,Culture,49.867001,10.867,1
Bamberg,1400.0,Culture,49.867001,10.867,6
Bamberg,1500.0,Culture,49.867001,10.867,9
Bamberg,1600.0,Culture,49.867001,10.867,7
Bamberg,1700.0,Culture,49.867001,10.867,32
Bamberg,1800.0,Culture,49.867001,10.867,104
Banja Luka (Banjaluka),1700.0,Culture,44.776001,17.186001,1
Banja Luka (Banjaluka),1800.0,Culture,44.776001,17.186001,6
Banska Stiavnica (Schemnitz),1400.0,Culture,48.450001,18.9,1
Banska Stiavnica (Schemnitz),1500.0,Culture,48.450001,18.9,3
Banska Stiavnica (Schemnitz),1600.0,Culture,48.450001,18.9,3
Banska Stiavnica (Schemnitz),1700.0,Culture,48.450001,18.9,6
Banska Stiavnica (Schemnitz),1800.0,Culture,48.450001,18.9,32
Bar-le-duc,1400.0,Culture,48.783001,5.1669998,1
Bar-le-duc,1500.0,Culture,48.783001,5.1669998,7
Bar-le-duc,1600.0,Culture,48.783001,5.1669998,15
Bar-le-duc,1700.0,Culture,48.783001,5.1669998,13
Bar-le-duc,1800.0,Culture,48.783001,5.1669998,40
Barbastro,1500.0,Culture,42.033001,0.133,2
Barbastro,1700.0,Culture,42.033001,0.133,3
Barbastro,1800.0,Culture,42.033001,0.133,14
Barcelona (Barshaluna),1200.0,Culture,41.382999,2.1830001,1
Barcelona (Barshaluna),1300.0,Culture,41.382999,2.1830001,5
Barcelona (Barshaluna),1400.0,Culture,41.382999,2.1830001,3
Barcelona (Barshaluna),1500.0,Culture,41.382999,2.1830001,6
Barcelona (Barshaluna),1600.0,Culture,41.382999,2.1830001,12
Barcelona (Barshaluna),1700.0,Culture,41.382999,2.1830001,48
Barcelona (Barshaluna),1800.0,Culture,41.382999,2.1830001,580
Bari,1400.0,Culture,41.132999,16.85,1
Bari,1500.0,Culture,41.132999,16.85,4
Bari,1600.0,Culture,41.132999,16.85,6
Bari,1700.0,Culture,41.132999,16.85,4
Bari,1800.0,Culture,41.132999,16.85,30
Barletta,1500.0,Culture,41.317001,16.283001,1
Barletta,1800.0,Culture,41.317001,16.283001,7
Barmen,1300.0,Culture,51.283001,7.217,1
Barmen,1500.0,Culture,51.283001,7.217,3
Barmen,1700.0,Culture,51.283001,7.217,11
Barmen,1800.0,Culture,51.283001,7.217,262
Basel,1400.0,Culture,47.567001,7.5999999,5
Basel,1500.0,Culture,47.567001,7.5999999,8
Basel,1600.0,Culture,47.567001,7.5999999,14
Basel,1700.0,Culture,47.567001,7.5999999,57
Basel,1800.0,Culture,47.567001,7.5999999,352
Bassano,1300.0,Culture,45.77,11.73,1
Bassano,1400.0,Culture,45.77,11.73,3
Bassano,1500.0,Culture,45.77,11.73,18
Bassano,1600.0,Culture,45.77,11.73,11
Bassano,1700.0,Culture,45.77,11.73,31
Bassano,1800.0,Culture,45.77,11.73,32
Bastia,1700.0,Culture,42.702999,9.4499998,2
Bastia,1800.0,Culture,42.702999,9.4499998,11
Bath,1500.0,Culture,51.377998,-2.3659999,2
Bath,1600.0,Culture,51.377998,-2.3659999,8
Bath,1700.0,Culture,51.377998,-2.3659999,39
Bath,1800.0,Culture,51.377998,-2.3659999,88
Bautzen,1400.0,Culture,51.182999,14.433,1
Bautzen,1500.0,Culture,51.182999,14.433,6
Bautzen,1600.0,Culture,51.182999,14.433,11
Bautzen,1700.0,Culture,51.182999,14.433,44
Bautzen,1800.0,Culture,51.182999,14.433,130
Bayeux,1300.0,Culture,49.266998,-0.69999999,1
Bayeux,1400.0,Culture,49.266998,-0.69999999,1
Bayeux,1500.0,Culture,49.266998,-0.69999999,2
Bayeux,1600.0,Culture,49.266998,-0.69999999,8
Bayeux,1700.0,Culture,49.266998,-0.69999999,15
Bayeux,1800.0,Culture,49.266998,-0.69999999,35
Bayonne,1400.0,Culture,43.483002,-1.483,1
Bayonne,1500.0,Culture,43.483002,-1.483,3
Bayonne,1600.0,Culture,43.483002,-1.483,2
Bayonne,1700.0,Culture,43.483002,-1.483,9
Bayonne,1800.0,Culture,43.483002,-1.483,63
Bayreuth,1400.0,Culture,49.950001,11.583,4
Bayreuth,1500.0,Culture,49.950001,11.583,8
Bayreuth,1600.0,Culture,49.950001,11.583,15
Bayreuth,1700.0,Culture,49.950001,11.583,38
Bayreuth,1800.0,Culture,49.950001,11.583,83
Bayrut (Beirut),1800.0,Culture,33.872002,35.509998,28
Beauvais,1500.0,Culture,49.432999,2.0829999,11
Beauvais,1600.0,Culture,49.432999,2.0829999,5
Beauvais,1700.0,Culture,49.432999,2.0829999,15
Beauvais,1800.0,Culture,49.432999,2.0829999,35
Bekes,1800.0,Culture,46.766998,21.132999,16
Bekescsaba (Tschabe),1400.0,Culture,46.682999,21.1,1
Bekescsaba (Tschabe),1800.0,Culture,46.682999,21.1,9
Belfast,1700.0,Culture,54.583,-5.9330001,9
Belfast,1800.0,Culture,54.583,-5.9330001,67
"Belgrade (Singidunum, Belgrad, Belgrado)",1700.0,Culture,44.833,20.5,4
"Belgrade (Singidunum, Belgrad, Belgrado)",1800.0,Culture,44.833,20.5,51
Benevento (Benevent),1500.0,Culture,41.132999,14.75,1
Benevento (Benevent),1600.0,Culture,41.132999,14.75,5
Benevento (Benevent),1700.0,Culture,41.132999,14.75,9
Benevento (Benevent),1800.0,Culture,41.132999,14.75,21
Bergamo,1400.0,Culture,45.682999,9.717,26
Bergamo,1500.0,Culture,45.682999,9.717,27
Bergamo,1600.0,Culture,45.682999,9.717,30
Bergamo,1700.0,Culture,45.682999,9.717,45
Bergamo,1800.0,Culture,45.682999,9.717,80
Bergen,1500.0,Culture,60.390999,5.3249998,1
Bergen,1600.0,Culture,60.390999,5.3249998,5
Bergen,1700.0,Culture,60.390999,5.3249998,4
Bergen,1800.0,Culture,60.390999,5.3249998,150
Berlin,1500.0,Culture,52.516998,13.4,5
Berlin,1600.0,Culture,52.516998,13.4,20
Berlin,1700.0,Culture,52.516998,13.4,241
Berlin,1800.0,Culture,52.516998,13.4,1742
Bern,1200.0,Culture,46.917,7.467,2
Bern,1300.0,Culture,46.917,7.467,1
Bern,1400.0,Culture,46.917,7.467,8
Bern,1500.0,Culture,46.917,7.467,7
Bern,1600.0,Culture,46.917,7.467,17
Bern,1700.0,Culture,46.917,7.467,64
Bern,1800.0,Culture,46.917,7.467,275
Besancon,1300.0,Culture,47.25,6.033,1
Besancon,1500.0,Culture,47.25,6.033,9
Besancon,1600.0,Culture,47.25,6.033,8
Besancon,1700.0,Culture,47.25,6.033,30
Besancon,1800.0,Culture,47.25,6.033,111
Beziers,1500.0,Culture,43.349998,3.25,2
Beziers,1600.0,Culture,43.349998,3.25,4
Beziers,1700.0,Culture,43.349998,3.25,8
Beziers,1800.0,Culture,43.349998,3.25,45
"Bidlis (Bitlis, Bagesh, Pagish, Badlis, Cymiza, Balaleisa, Balouos)",1500.0,Culture,38.330002,42.080002,2
"Bidlis (Bitlis, Bagesh, Pagish, Badlis, Cymiza, Balaleisa, Balouos)",1800.0,Culture,38.330002,42.080002,1
Bilbao,1400.0,Culture,43.25,-2.967,1
Bilbao,1500.0,Culture,43.25,-2.967,2
Bilbao,1600.0,Culture,43.25,-2.967,8
Bilbao,1700.0,Culture,43.25,-2.967,14
Bilbao,1800.0,Culture,43.25,-2.967,98
"Bilbeis (Bilbays, Bilbis, Bulbays, Phelbes)",1800.0,Culture,30.42,31.57,1
Bisceglie,1600.0,Culture,41.233002,16.5,2
Bisceglie,1700.0,Culture,41.233002,16.5,1
Bisceglie,1800.0,Culture,41.233002,16.5,3
Bitola (Bitolj),1700.0,Culture,41.033001,21.333,1
Bitola (Bitolj),1800.0,Culture,41.033001,21.333,16
Bitonto,1600.0,Culture,41.099998,16.683001,2
Bitonto,1700.0,Culture,41.099998,16.683001,5
Bitonto,1800.0,Culture,41.099998,16.683001,5
Blackburn,1600.0,Culture,53.743,-2.4779999,2
Blackburn,1700.0,Culture,53.743,-2.4779999,9
Blackburn,1800.0,Culture,53.743,-2.4779999,26
Blois,1500.0,Culture,47.583,1.3329999,4
Blois,1600.0,Culture,47.583,1.3329999,6
Blois,1700.0,Culture,47.583,1.3329999,9
Blois,1800.0,Culture,47.583,1.3329999,45
Bologna,1200.0,Culture,44.483002,11.333,7
Bologna,1300.0,Culture,44.483002,11.333,13
Bologna,1400.0,Culture,44.483002,11.333,23
Bologna,1500.0,Culture,44.483002,11.333,102
Bologna,1600.0,Culture,44.483002,11.333,174
Bologna,1700.0,Culture,44.483002,11.333,96
Bologna,1800.0,Culture,44.483002,11.333,147
Bolton,1700.0,Culture,53.571999,-2.4300001,2
Bolton,1800.0,Culture,53.571999,-2.4300001,20
"Bone (Bona, Hippo Regius, Al-Annaba)",1800.0,Culture,36.900002,7.7670002,5
Bonn,1500.0,Culture,50.733002,7.0999999,1
Bonn,1600.0,Culture,50.733002,7.0999999,4
Bonn,1700.0,Culture,50.733002,7.0999999,35
Bonn,1800.0,Culture,50.733002,7.0999999,179
Bordeaux,1400.0,Culture,44.833,-0.56699997,1
Bordeaux,1500.0,Culture,44.833,-0.56699997,5
Bordeaux,1600.0,Culture,44.833,-0.56699997,6
Bordeaux,1700.0,Culture,44.833,-0.56699997,70
Bordeaux,1800.0,Culture,44.833,-0.56699997,303
"Bougie (Bejaia, Bidaya, Saldae)",1800.0,Culture,36.75,5.0830002,1
Boulogne,1200.0,Culture,50.720001,1.62,1
Boulogne,1400.0,Culture,50.720001,1.62,2
Boulogne,1500.0,Culture,50.720001,1.62,1
Boulogne,1600.0,Culture,50.720001,1.62,1
Boulogne,1700.0,Culture,50.720001,1.62,8
Boulogne,1800.0,Culture,50.720001,1.62,61
Bourges,1400.0,Culture,47.083,2.4000001,5
Bourges,1500.0,Culture,47.083,2.4000001,4
Bourges,1600.0,Culture,47.083,2.4000001,5
Bourges,1700.0,Culture,47.083,2.4000001,5
Bourges,1800.0,Culture,47.083,2.4000001,39
Bradford,1700.0,Culture,53.787998,-1.75,5
Bradford,1800.0,Culture,53.787998,-1.75,48
Braga,1400.0,Culture,41.549999,-8.4329996,1
Braga,1500.0,Culture,41.549999,-8.4329996,7
Braga,1600.0,Culture,41.549999,-8.4329996,3
Braga,1700.0,Culture,41.549999,-8.4329996,8
Braga,1800.0,Culture,41.549999,-8.4329996,35
"Braila (Barbosi, Ibrail, Ibraila)",1800.0,Culture,45.266998,27.983,34
Brandenburg,1300.0,Culture,52.417,12.55,1
Brandenburg,1400.0,Culture,52.417,12.55,1
Brandenburg,1500.0,Culture,52.417,12.55,1
